fecha,ALPEKA.MX,ALSEA.MX,AMXB.MX,ARA.MX,AUTLANB.MX,BOLSAA.MX,CEMEXCPO.MX,DANHOS13.MX,FCFE18.MX,FEMSAUBD.MX,FIBRAPL14.MX,FIHO12.MX,FUNO11.MX,GFNORTEO.MX,GICSAB.MX,GMEXICOB.MX,HYG.MX,KOFUBL.MX,LASITE.MX,MEGACPO.MX,NEMAKA.MX,PE&OLES.MX,PFE.MX,PINFRA.MX,RA.MX,SHV.MX,SHY.MX,SPG.MX,SPHY.MX,T.MX,TLEVISACPO.MX,TRAXIONA.MX,UNH.MX,UPS.MX,VASCONI.MX,VESTA.MX
2024-12-23,13.430000305175781,44.790000915527344,14.210000038146973,3.140000104904175,7.010000228881836,33.63999938964844,11.1899995803833,20.790000915527344,25.309999465942383,176.49000549316406,58.93000030517578,10.0,20.450000762939453,137.5500030517578,2.299999952316284,100.04000091552734,1575.52001953125,159.25,3.4000000953674316,33.959999084472656,2.7300000190734863,278.30999755859375,537.8599853515625,176.5,119.56999969482422,2222.0,1654.0,3680.0,,455.05999755859375,7.070000171661377,17.770000457763672,10232.0,2532.0,0.46000000834465027,51.75
2024-12-24,13.329999923706055,43.5099983215332,14.369999885559082,3.2200000286102295,7.010000228881836,33.70000076293945,11.34000015258789,20.670000076293945,25.15999984741211,175.77000427246094,58.959999084472656,10.300000190734863,20.709999084472656,135.75999450683594,2.299999952316284,99.41000366210938,1575.52001953125,158.64999389648438,3.4100000858306885,33.619998931884766,2.7699999809265137,276.32000732421875,537.719970703125,175.72999572753906,117.58999633789062,2217.340087890625,1649.0,3680.0,,455.05999755859375,7.0,18.15999984741211,10260.0,2530.0,0.46000000834465027,52.459999084472656
2024-12-26,13.430000305175781,43.47999954223633,14.630000114440918,3.2300000190734863,6.980000019073486,33.27000045776367,11.449999809265137,20.649999618530273,25.299999237060547,177.3000030517578,58.220001220703125,9.90999984741211,20.459999084472656,136.80999755859375,2.309999942779541,99.0,1587.5,158.8800048828125,3.3299999237060547,33.4900016784668,2.809999942779541,272.9800109863281,537.719970703125,174.99000549316406,116.30000305175781,2225.5,1655.0999755859375,3680.0,,465.0,7.079999923706055,18.030000686645508,10295.0,2560.0,0.46000000834465027,52.83000183105469
2024-12-27,13.380000114440918,42.90999984741211,14.779999732971191,3.200000047683716,6.949999809265137,32.599998474121094,11.479999542236328,20.969999313354492,25.469999313354492,177.36000061035156,59.290000915527344,10.0,20.790000915527344,135.0,2.309999942779541,98.91000366210938,1598.0,159.74000549316406,3.3399999141693115,34.0,2.5799999237060547,272.7900085449219,542.5,177.00999450683594,116.30000305175781,2233.60009765625,1662.0,3680.0,,461.3900146484375,7.059999942779541,18.299999237060547,10320.0,2560.0,0.4699999988079071,53.099998474121094
2024-12-30,13.199999809265137,43.11000061035156,14.630000114440918,3.1500000953674316,6.900000095367432,33.18000030517578,11.399999618530273,20.139999389648438,24.790000915527344,175.94000244140625,57.4900016784668,9.600000381469727,20.700000762939453,133.8800048828125,2.299999952316284,97.16000366210938,1598.0,160.16000366210938,3.390000104904175,34.18000030517578,2.5399999618530273,257.54998779296875,545.489990234375,175.85000610351562,116.19000244140625,2271.10009765625,1692.5999755859375,3680.0,,465.0,6.929999828338623,18.459999084472656,10500.0,2560.0,0.49000000953674316,52.880001068115234
2024-12-31,13.039999961853027,43.59000015258789,14.949999809265137,3.1600000858306885,6.699999809265137,33.4900016784668,11.710000038146973,20.149999618530273,24.770000457763672,177.91000366210938,57.77000045776367,10.75,20.690000534057617,134.36000061035156,2.299999952316284,99.27999877929688,1598.0,162.1300048828125,3.390000104904175,33.849998474121094,2.4800000190734863,265.3999938964844,551.489990234375,176.66000366210938,117.48999786376953,2295.52001953125,1710.0,3560.0,,474.3399963378906,6.909999847412109,19.0,10500.0,2590.39990234375,0.47999998927116394,53.20000076293945
2025-01-02,12.949999809265137,45.900001525878906,14.850000381469727,3.1500000953674316,6.679999828338623,33.459999084472656,11.699999809265137,20.3799991607666,24.690000534057617,175.6699981689453,58.15999984741211,9.949999809265137,21.209999084472656,136.8000030517578,2.299999952316284,99.95999908447266,1598.0,160.02000427246094,3.2899999618530273,36.290000915527344,2.3299999237060547,273.6199951171875,549.0,176.77000427246094,117.0,2268.590087890625,1689.0,3560.0,486.20001220703125,474.3399963378906,7.019999980926514,18.530000686645508,10446.0,2590.0,0.47200000286102295,53.11000061035156
2025-01-03,13.050000190734863,46.029998779296875,14.40999984741211,3.0,6.650000095367432,33.290000915527344,11.630000114440918,20.0,24.75,167.6999969482422,55.72999954223633,9.850000381469727,20.899999618530273,137.13999938964844,2.299999952316284,97.5199966430664,1631.280029296875,157.17999267578125,3.2699999809265137,37.810001373291016,2.2899999618530273,277.6499938964844,552.0,176.14999389648438,117.0999984741211,2274.47998046875,1696.989990234375,3560.0,,474.75,7.03000020980835,18.209999084472656,10648.5,2560.010009765625,0.4699999988079071,52.189998626708984
2025-01-06,13.229999542236328,45.47999954223633,14.460000038146973,3.0,6.599999904632568,32.90999984741211,11.630000114440918,20.049999237060547,24.65999984741211,169.75,56.709999084472656,9.989999771118164,20.719999313354492,142.99000549316406,2.390000104904175,100.0,1631.280029296875,154.61000061035156,3.1600000858306885,38.54999923706055,2.25,275.95001220703125,547.010009765625,179.0,117.16999816894531,2238.760009765625,1666.1600341796875,3560.0,,461.2900085449219,7.539999961853027,17.760000228881836,10398.6396484375,2555.0,0.4699999988079071,52.119998931884766
2025-01-07,13.210000038146973,46.810001373291016,14.65999984741211,3.0,6.579999923706055,32.88999938964844,11.510000228881836,19.969999313354492,24.5,172.72000122070312,57.02000045776367,10.350000381469727,20.729999542236328,140.75,2.450000047683716,100.91999816894531,1631.280029296875,154.58999633789062,3.2300000190734863,38.38999938964844,2.190000057220459,282.5199890136719,550.0,184.9499969482422,120.02999877929688,2238.179931640625,1664.550048828125,3560.0,,453.010009765625,7.909999847412109,17.229999542236328,10545.9599609375,2555.0,0.46000000834465027,52.08000183105469
2025-01-08,12.979999542236328,43.90999984741211,14.239999771118164,3.0399999618530273,6.650000095367432,32.810001373291016,11.59000015258789,20.049999237060547,24.579999923706055,170.86000061035156,57.70000076293945,10.180000305175781,20.600000381469727,140.58999633789062,2.3499999046325684,102.41000366210938,1600.010009765625,155.38999938964844,3.069999933242798,37.130001068115234,2.119999885559082,290.20001220703125,549.0,180.0,118.41000366210938,2249.5,1672.47998046875,3560.0,,453.8800048828125,7.579999923706055,17.59000015258789,10688.990234375,2555.0,0.45100000500679016,50.2599983215332
2025-01-09,13.109999656677246,44.0,14.260000228881836,3.0299999713897705,6.670000076293945,33.33000183105469,11.300000190734863,20.0,24.600000381469727,171.66000366210938,56.0099983215332,10.199999809265137,20.649999618530273,140.25,2.299999952316284,103.75,1600.010009765625,151.27999877929688,3.0899999141693115,36.88999938964844,2.130000114440918,287.6000061035156,549.989990234375,181.50999450683594,118.3499984741211,2258.0,1662.5899658203125,3560.0,,453.8800048828125,7.559999942779541,17.5,10688.990234375,2555.0,0.47999998927116394,50.040000915527344
2025-01-10,13.579999923706055,44.040000915527344,14.260000228881836,3.0399999618530273,6.670000076293945,31.18000030517578,11.5600004196167,19.84000015258789,24.600000381469727,170.85000610351562,55.65999984741211,10.100000381469727,20.239999771118164,140.11000061035156,2.5,102.19999694824219,1631.0,154.27000427246094,3.0299999713897705,36.54999923706055,2.119999885559082,280.1600036621094,555.0,180.27000427246094,118.2699966430664,2284.7099609375,1696.199951171875,3560.0,485.5,447.2200012207031,7.380000114440918,17.329999923706055,10758.25,2558.969970703125,0.46000000834465027,48.70000076293945
